         0.47140         0.41890         0.36490         0.30957         0.25311         0.19571         0.13757         0.07890         0.01988        -0.03926        -0.09833        -0.01712        -0.06180        -0.30508        -0.38273        -0.28501        -0.32261        -0.48122        -0.54662        -0.53484        -0.57598        -0.65804        -0.70754        -0.73155        -0.76906        -0.81587        -0.85178        -0.87877        -0.90677        -0.93459        -0.95725        -0.97520        -0.99071        -1.00348        -1.01234        -1.01739        -1.01911        -1.01745        -1.01217        -1.00330        -0.99098        -0.97524        -0.95609        -0.93359        -0.90783        -0.87890        -0.84689        -0.81191        -0.77407        -0.73351        -0.69036        -0.64478        -0.59690        -0.54691        -0.49497        -0.44125        -0.38595        -0.32925        -0.27135        -0.21244        -0.15274        -0.09244        -0.03176         0.02909         0.08991         0.15048         0.21060         0.27004         0.32862         0.38611         0.44233         0.49707         0.55015         0.60137         0.65057         0.69756         0.74218         0.78427         0.82368         0.86029         0.89394         0.92453         0.95195         0.97609         0.99688         1.01423         1.02808         1.03838         1.04508         1.04817         1.04763         1.04345         1.03565         1.02425         1.00929         0.99081         0.96887         0.94355         0.91493         0.88310         0.84818         0.81028         0.76953         0.72606         0.68004         0.63160         0.58093
         0.51410         0.46298         0.41020         0.35593         0.30038         0.24373         0.18617         0.12790         0.06913         0.01005        -0.04912        -0.10818        -0.01294        -0.05618        -0.33485        -0.41610        -0.27668        -0.30950        -0.50296        -0.57220        -0.53545        -0.57329        -0.67055        -0.72163        -0.73621        -0.77213        -0.82350        -0.85961        -0.88348        -0.91061        -0.93928        -0.96159        -0.97831        -0.99317        -1.00570        -1.01404        -1.01834        -1.01945        -1.01728        -1.01142        -1.00192        -0.98902        -0.97272        -0.95300        -0.92993        -0.90363        -0.87417        -0.84165        -0.80616        -0.76785        -0.72683        -0.68325        -0.63725        -0.58899        -0.53864        -0.48636        -0.43235        -0.37677        -0.31984        -0.26173        -0.20265        -0.14281        -0.08241        -0.02165         0.03924         0.10006         0.16059         0.22064         0.27998         0.33841         0.39573         0.45175         0.50625         0.55905         0.60997         0.65883         0.70546         0.74969         0.79136         0.83034         0.86647         0.89964         0.92973         0.95662         0.98022         1.00045         1.01723         1.03049         1.04020         1.04631         1.04880         1.04765         1.04287         1.03446         1.02246         1.00690         0.98783         0.96531         0.93943         0.91025         0.87789         0.84245         0.80405         0.76282         0.71890         0.67244         0.62360
         0.55557         0.50594         0.45451         0.40144         0.34693         0.29115         0.23431         0.17659         0.11820         0.05934         0.00021        -0.05898        -0.11804        -0.00735        -0.04901        -0.36831        -0.45369        -0.26375        -0.29084        -0.52873        -0.60286        -0.53303        -0.56662        -0.68493        -0.73831        -0.73964        -0.77349        -0.83171        -0.86832        -0.88774        -0.91384        -0.94406        -0.96613        -0.98124        -0.99538        -1.00788        -1.01571        -1.01917        -1.01965        -1.01702        -1.01059        -1.00045        -0.98695        -0.97011        -0.94983        -0.92619        -0.89933        -0.86936        -0.83632        -0.80033        -0.76154        -0.72007        -0.67606        -0.62965        -0.58101        -0.53030        -0.47770        -0.42339        -0.36755        -0.31038        -0.25207        -0.19283        -0.13285        -0.07235        -0.01153         0.04939         0.11020         0.17070         0.23067         0.28990         0.34819         0.40533         0.46113         0.51538         0.56791         0.61852         0.66704         0.71330         0.75714         0.79839         0.83692         0.87259         0.90527         0.93484         0.96120         0.98426         1.00392         1.02013         1.03281         1.04193         1.04744         1.04932         1.04757         1.04218         1.03317         1.02057         1.00441         0.98476         0.96166         0.93521         0.90549         0.87259         0.83663         0.79773         0.75603         0.71165         0.66477
         0.59570         0.54769         0.49773         0.44598         0.39264         0.33788         0.28189         0.22486         0.16699         0.10848         0.04954        -0.00964        -0.06886        -0.12789        -0.00021        -0.04014        -0.40601        -0.49612        -0.24527        -0.26552        -0.55959        -0.63993        -0.52665        -0.55479        -0.70192        -0.75852        -0.74136        -0.77250        -0.84081        -0.87832        -0.89140        -0.91620        -0.94905        -0.97101        -0.98392        -0.99728        -1.01004        -1.01741        -1.01986        -1.01970        -1.01668        -1.00969        -0.99886        -0.98477        -0.96740        -0.94656        -0.92234        -0.89495        -0.86445        -0.83090        -0.79442        -0.75515        -0.71323        -0.66879        -0.62198        -0.57296        -0.52191        -0.46899        -0.41438        -0.35829        -0.30089        -0.24238        -0.18297        -0.12287        -0.06227        -0.00140         0.05955         0.12035         0.18080         0.24068         0.29980         0.35794         0.41489         0.47047         0.52448         0.57672         0.62702         0.67520         0.72109         0.76452         0.80535         0.84343         0.87862         0.91081         0.93986         0.96569         0.98820         1.00730         1.02293         1.03503         1.04355         1.04847         1.04975         1.04739         1.04139         1.03178         1.01857         1.00182         0.98158         0.95792         0.93090         0.90063         0.86720         0.83073         0.79133         0.74916         0.70433
         0.63439         0.58811         0.53974         0.48945         0.43741         0.38379         0.32879         0.27259         0.21538         0.15737         0.09875         0.03972        -0.01951        -0.07873        -0.13774         0.00863        -0.02939        -0.44854        -0.54408        -0.22014        -0.23224        -0.59684        -0.68497        -0.51511        -0.53628        -0.72242        -0.78345        -0.74074        -0.76828        -0.85120        -0.89019        -0.89419        -0.91736        -0.95438        -0.97643        -0.98629        -0.99874        -1.01222        -1.01919        -1.02040        -1.01956        -1.01628        -1.00874        -0.99717        -0.98247        -0.96461        -0.94322        -0.91841        -0.89046        -0.85946        -0.82540        -0.78842        -0.74869        -0.70632        -0.66146        -0.61424        -0.56485        -0.51345        -0.46022        -0.40533        -0.34897        -0.29135        -0.23266        -0.17309        -0.11287        -0.05218         0.00875         0.06971         0.13049         0.19089         0.25069         0.30968         0.36766         0.42443         0.47978         0.53353         0.58549         0.63547         0.68330         0.72881         0.77184         0.81224         0.84986         0.88458         0.91626         0.94481         0.97010         0.99206         1.01059         1.02565         1.03716         1.04508         1.04939         1.05007         1.04710         1.04050         1.03028         1.01648         0.99914         0.97831         0.95407         0.92650         0.89568         0.86172         0.82474         0.78485         0.74221
         0.67156         0.62712         0.58046         0.53174         0.48112         0.42878         0.37490         0.31966         0.26325         0.20587         0.14772         0.08899         0.02989        -0.02938        -0.08861        -0.14759         0.01934        -0.01659        -0.49661        -0.59833        -0.18706        -0.18948        -0.64208        -0.73992        -0.49690        -0.50920        -0.74765        -0.81468        -0.73689        -0.75969        -0.86345        -0.90469        -0.89578        -0.91680        -0.96025        -0.98269        -0.98823        -0.99959        -1.01449        -1.02115        -1.02074        -1.01917        -1.01582        -1.00777        -0.99535        -0.98004        -0.96173        -0.93979        -0.91437        -0.88588        -0.85438        -0.81983        -0.78234        -0.74214        -0.69934        -0.65405        -0.60644        -0.55668        -0.50494        -0.45140        -0.39622        -0.33962        -0.28178        -0.22290        -0.16319        -0.10284        -0.04208         0.01890         0.07987         0.14064         0.20097         0.26068         0.31954         0.37736         0.43393         0.48906         0.54255         0.59421         0.64387         0.69134         0.73647         0.77909         0.81906         0.85622         0.89046         0.92164         0.94966         0.97442         0.99582         1.01379         1.02826         1.03918         1.04651         1.05022         1.05029         1.04672         1.03951         1.02869         1.01429         0.99635         0.97494         0.95013         0.92200         0.89063         0.85615         0.81866         0.77829
         0.70711         0.66462         0.61978         0.57275         0.52368         0.47274         0.42011         0.36596         0.31049         0.25388         0.19633         0.13804         0.07921         0.02004        -0.03926        -0.09849        -0.15743         0.03211        -0.00152        -0.55098        -0.65977        -0.14451        -0.13549        -0.69721        -0.80709        -0.47013        -0.47119        -0.77917        -0.85421        -0.72868        -0.74519        -0.87834        -0.92287        -0.89566        -0.91387        -0.96696        -0.99020        -0.98956        -0.99960        -1.01693        -1.02343        -1.02085        -1.01846        -1.01534        -1.00682        -0.99340        -0.97745        -0.95877        -0.93631        -0.91023        -0.88119        -0.84922        -0.81417        -0.77618        -0.73551        -0.69228        -0.64658        -0.59857        -0.54845        -0.49637        -0.44252        -0.38707        -0.33022        -0.27217        -0.21311        -0.15325        -0.09280        -0.03195         0.02906         0.09004         0.15078         0.21105         0.27066         0.32939         0.38704         0.44341         0.49830         0.55152         0.60288         0.65221         0.69932         0.74407         0.78627         0.82580         0.86250         0.89626         0.92693         0.95443         0.97864         0.99949         1.01689         1.03078         1.04111         1.04785         1.05095         1.05041         1.04623         1.03842         1.02699         1.01199         0.99347         0.97148         0.94610         0.91740         0.88550         0.85049         0.81250
         0.74095         0.70052         0.65761         0.61238         0.56497         0.51555         0.46430         0.41138         0.35698         0.30128         0.24447         0.18676         0.12834         0.06941         0.01018        -0.04914        -0.10837        -0.16727         0.04715         0.01604        -0.61255        -0.72938        -0.09073        -0.06821        -0.76457        -0.88927        -0.43245        -0.41933        -0.81899        -0.90463        -0.71458        -0.72279        -0.89691        -0.94618        -0.89317        -0.90760        -0.97492        -0.99954        -0.99004        -0.99840        -1.01969        -1.02622        -1.02064        -1.01733        -1.01487        -1.00594        -0.99129        -0.97467        -0.95575        -0.93277        -0.90598        -0.87639        -0.84398        -0.80844        -0.76993        -0.72879        -0.68515        -0.63904        -0.59063        -0.54015        -0.48775        -0.43359        -0.37787        -0.32078        -0.26253        -0.20329        -0.14329        -0.08273        -0.02182         0.03923         0.10021         0.16091         0.22112         0.28062         0.33921         0.39668         0.45285         0.50750         0.56044         0.61150         0.66050         0.70725         0.75160         0.79339         0.83247         0.86871         0.90197         0.93214         0.95911         0.98278         1.00307         1.01990         1.03320         1.04294         1.04908         1.05158         1.05043         1.04564         1.03722         1.02520         1.00960         0.99049         0.96792         0.94197         0.91272         0.88028         0.84475
         0.77301         0.73473         0.69385         0.65053         0.60490         0.55713         0.50737         0.45581         0.40260         0.34795         0.29203         0.23503         0.17716         0.11862         0.05960         0.00031        -0.05904        -0.11825        -0.17711         0.06468         0.03634        -0.68230        -0.80828        -0.02367         0.01474        -0.84693        -0.98981        -0.38093        -0.34999        -0.86969        -0.96922        -0.69258        -0.68985        -0.92060        -0.97650        -0.88736        -0.89673        -0.98471        -1.01155        -0.98933        -0.99551        -1.02297        -1.02982        -1.02000        -1.01559        -1.01448        -1.00523        -0.98899        -0.97165        -0.95268        -0.92922        -0.90162        -0.87146        -0.83867        -0.80265        -0.76360        -0.72199        -0.67794        -0.63143        -0.58263        -0.53179        -0.47907        -0.42462        -0.36863        -0.31130        -0.25284        -0.19344        -0.13331        -0.07265        -0.01167         0.04941         0.11039         0.17104         0.23117         0.29056         0.34901         0.40630         0.46225         0.51666         0.56932         0.62008         0.66873         0.71511         0.75907         0.80044         0.83907         0.87484         0.90761         0.93727         0.96370         0.98683         1.00655         1.02281         1.03553         1.04468         1.05021         1.05210         1.05035         1.04496         1.03593         1.02330         1.00711         0.98740         0.96426         0.93774         0.90794         0.87496
         0.80321         0.76716         0.72842         0.68711         0.64338         0.59736         0.54923         0.49914         0.44726         0.39378         0.33887         0.28274         0.22556         0.16754         0.10888         0.04977        -0.00957        -0.06893        -0.12812        -0.18693         0.08494         0.05964        -0.76135        -0.89774         0.05906         0.11613        -0.94765        -1.11271        -0.31195        -0.25871        -0.93456        -1.05214        -0.66007        -0.64297        -0.95130        -1.01637        -0.87694        -0.87948        -0.99717        -1.02735        -0.98692        -0.99021        -1.02706        -1.03465        -1.01876        -1.01302        -1.01426        -1.00483        -0.98646        -0.96832        -0.94959        -0.92568        -0.89713        -0.86638        -0.83328        -0.79680        -0.75717        -0.71510        -0.67067        -0.62376        -0.57456        -0.52336        -0.47033        -0.41559        -0.35933        -0.30178        -0.24313        -0.18357        -0.12330        -0.06255        -0.00151         0.05959         0.12056         0.18117         0.24122         0.30049         0.35878         0.41589         0.47162         0.52578         0.57816         0.62860         0.67691         0.72292         0.76647         0.80742         0.84560         0.88089         0.91317         0.94231         0.96821         0.99078         1.00994         1.02562         1.03776         1.04631         1.05124         1.05253         1.05017         1.04417         1.03453         1.02130         1.00451         0.98422         0.96050         0.93342         0.90307
         0.83147         0.79776         0.76124         0.72204         0.68030         0.63616         0.58976         0.54126         0.49084         0.43866         0.38491         0.32976         0.27341         0.21606         0.15789         0.09911         0.03993        -0.01945        -0.07883        -0.13800        -0.19675         0.10823         0.08627        -0.85097        -0.99916         0.16023         0.23916        -1.07071        -1.26273        -0.22106        -0.14003        -1.01774        -1.15863        -0.61363        -0.57774        -0.99154        -1.06916        -0.86016        -0.85350        -1.01342        -1.04853        -0.98211        -0.98150        -1.03237        -1.04132        -1.01668        -1.00926        -1.01435        -1.00493        -0.98361        -0.96457        -0.94652        -0.92222        -0.89250        -0.86112        -0.82784        -0.79092        -0.75065        -0.70811        -0.66334        -0.61604        -0.56642        -0.51487        -0.46154        -0.40652        -0.35000        -0.29222        -0.23338        -0.17366        -0.11327        -0.05243         0.00866         0.06978         0.13073         0.19129         0.25125         0.31040         0.36853         0.42545         0.48096         0.53485         0.58695         0.63707         0.68503         0.73066         0.77381         0.81432         0.85205         0.88687         0.91864         0.94726         0.97263         0.99465         1.01324         1.02834         1.03989         1.04784         1.05217         1.05285         1.04989         1.04327         1.03304         1.01920         1.00182         0.98095         0.95665         0.92900
         0.85773         0.82642         0.79222         0.75523         0.71559         0.67342         0.62887         0.58209         0.53324         0.48249         0.43001         0.37599         0.32061         0.26405         0.20652         0.14821         0.08933         0.03007        -0.02935        -0.08874        -0.14788        -0.20657         0.13482         0.11653        -0.95257        -1.11416         0.28303         0.38752        -1.22090        -1.44555        -0.10278         0.01276        -1.12447        -1.29528        -0.54886        -0.48849        -1.04468        -1.13928        -0.83467        -0.81560        -1.03504        -1.07723        -0.97390        -0.96802        -1.03952        -1.05067        -1.01342        -1.00379        -1.01494        -1.00583        -0.98034        -0.96023        -0.94352        -0.91894        -0.88768        -0.85564        -0.82236        -0.78502        -0.74403        -0.70100        -0.65594        -0.60827        -0.55821        -0.50631        -0.45271        -0.39740        -0.34061        -0.28262        -0.22360        -0.16373        -0.10322        -0.04229         0.01884         0.07998         0.14090         0.20140         0.26127         0.32029         0.37826         0.43498         0.49026         0.54389         0.59569         0.64549         0.69309         0.73834         0.78108         0.82116         0.85843         0.89276         0.92403         0.95213         0.97696         0.99842         1.01645         1.03097         1.04192         1.04928         1.05300         1.05308         1.04950         1.04228         1.03144         1.01700         0.99903         0.97757         0.95270
         0.88192         0.85310         0.82129         0.78660         0.74915         0.70905         0.66646         0.62151         0.57435         0.52515         0.47408         0.42131         0.36703         0.31141         0.25465         0.19695         0.13851         0.07952         0.02020        -0.03926        -0.09864        -0.15775        -0.21637         0.16507         0.15080        -1.06776        -1.24452         0.43116         0.56550        -1.40388        -1.66791         0.04959         0.20781        -1.26133        -1.47031        -0.46009        -0.36794        -1.11515        -1.23253        -0.79726        -0.76152        -1.06417        -1.11639        -0.96092        -0.94782        -1.04935        -1.06391        -1.00845        -0.99590        -1.01633        -1.00796        -0.97648        -0.95506        -0.94069        -0.91596        -0.88263        -0.84985        -0.81687        -0.77916        -0.73729        -0.69377        -0.64849        -0.60046        -0.54993        -0.49768        -0.44382        -0.38825        -0.33119        -0.27297        -0.21379        -0.15378        -0.09315        -0.03214         0.02903         0.09017         0.15107         0.21150         0.27127         0.33016         0.38796         0.44448         0.49952         0.55289         0.60439         0.65385         0.70110         0.74596         0.78829         0.82792         0.86473         0.89857         0.92934         0.95691         0.98120         1.00210         1.01956         1.03349         1.04386         1.05061         1.05373         1.05320         1.04902         1.04119         1.02974         1.01471         0.99614         0.97410
